Rank,QB WAR,RB WAR,WR WAR,TE WAR
1.0,4.187397434007734,5.835009917851098,3.9502192235404423,3.08817098432132
2.0,3.44177060546228,4.807582201509662,3.4088107082894803,2.4345846642467017
3.0,3.1100384995144243,4.409972958621794,3.035636798928851,2.023571998290729
4.0,2.796458885649001,4.017314032321382,2.708793613186015,1.8390196001853323
5.0,2.519340035684375,3.7407810331480036,2.5735149814990748,1.5606151180634957
6.0,2.295424383444103,3.501964826904163,2.338253489340828,1.3940660368851423
7.0,2.0798530627548693,3.263102662170069,2.1569939741406894,1.2590969874802687
8.0,1.9671947409494739,3.0268610030532184,2.026218613973949,1.0734961715550835
9.0,1.941687196959459,2.8677995400472125,1.925897445551567,0.9371122895826041
10.0,1.8425846543951998,2.68873613551798,1.8008304144506013,0.8708826927758281
11.0,1.6597541937268114,2.5172437876780798,1.6923777539858484,0.7500482088030719
12.0,1.5682671242291448,2.449740761441897,1.6172696769471167,0.6630997936766382
13.0,1.382229395790977,2.3321193383360144,1.5522920100626694,0.5680787868928923
14.0,1.2655713386695537,2.227881158486841,1.4549921620852868,0.49492894818681454
15.0,1.1857618836749961,2.1520428508588116,1.3786666886736711,0.43081014075100316
16.0,1.1283142218144975,2.056326846862858,1.315946945136314,0.37386988282119926
17.0,1.0148475260886642,2.015158359238042,1.2655387853200246,0.306582011748085
18.0,0.9064967846766756,1.934255569783629,1.2077181435738975,0.24102154843438842
19.0,0.8126682319462846,1.876352615085776,1.1619275927271482,0.18495345232150456
20.0,0.7188805819933168,1.768821994324868,1.1279638273417563,0.14219367701949898
21.0,0.6059013668373303,1.7099849394980011,1.0593550333251032,0.08509979766722889
22.0,0.5157114781388514,1.6726020291597414,1.008829722596626,0.03287232258354676
23.0,0.457566060518936,1.575723518401831,0.9560760697900254,0.006157022152384594
24.0,0.39442024012036125,1.5026749645405697,0.9191230473751052,-0.023355686668942822
25.0,0.3348685540177766,1.4367540288962621,0.8760703956756842,-0.059296178121088686
26.0,0.25696899831906983,1.3921562157854215,0.825823191873198,-0.1008461995265965
27.0,0.21192177982976185,1.2783504083767159,0.8024901806997246,-0.13006415006872937
28.0,0.1267132266939464,1.2315339025283785,0.7526516945584134,-0.15181482906171223
29.0,0.06500678530295759,1.181229289971959,0.6695815057818069,-0.17248614428121767
30.0,0.028156870910801685,1.1146907484705604,0.6358005298112575,-0.2105780332025741
31.0,-0.02097912848611128,1.0586935087362384,0.591070119005436,-0.24380885506140143
32.0,-0.0456162603988726,0.9862134319448075,0.5386477050150619,-0.2772110395520751
