Rank,QB WAR,RB WAR,WR WAR,TE WAR
35.0,-0.1338644725760884,0.792820388220733,0.4258388094797855,-0.44975410106437375
36.0,-0.15146978996499416,0.7172079978379498,0.3955721923196622,-0.4857947350846136
37.0,-0.17182946083538259,0.6488686961361096,0.3525840779998485,-0.5116721455321962
38.0,-0.18044299430881883,0.6146680760029926,0.3068281394422586,-0.5361471377756485
39.0,-0.19754939479805447,0.5847721083520317,0.28384583421656356,-0.5651571918028285
40.0,-0.21034176636564156,0.5515650347056837,0.251997945677968,-0.5849463486664879
41.0,-0.23029945308349173,0.5154948319648428,0.2158959298672833,-0.6165820097438668
42.0,-0.25583598981690603,0.4881613087032294,0.19041114683247157,-0.6505525361608436
43.0,-0.2679679675340376,0.4258333071971155,0.14830169492277911,-0.6664452801869576
44.0,-0.28547167117116146,0.40318953404735397,0.12312981988904144,-0.6847889032279648
45.0,-0.3084833541884845,0.3809784593488299,0.09393283514423371,-0.7249380075535317
46.0,-0.3243699869375985,0.3170662281459239,0.07348269580881614,-0.7478758873806133
47.0,-0.34147001631446616,0.2983824339766252,0.043887263468491734,-0.7709974250628543
48.0,-0.3594270162473303,0.2808895890003852,0.015206313611759874,-0.7819502800925252
49.0,-0.38788206090755023,0.26280538030609957,-0.020917788619387107,-0.8044499254900715
50.0,-0.4108195483449202,0.2342359173701775,-0.04194804852283202,-0.8247946922311623
51.0,-0.430214696400116,0.21282797355427027,-0.07768634355995244,-0.8426710436491642
52.0,-0.46348049946959435,0.18041375710369384,-0.09943612112242665,-0.8613762531483861
53.0,-0.48881576826723566,0.12340270373675817,-0.11529317822808696,-0.8791278639725153
54.0,-0.49583478853545604,0.08438862982982591,-0.13588801669151776,-0.9011548255659321
55.0,-0.5302356100450984,0.05801567991079669,-0.14637446426171521,-0.9285944651799424
56.0,-0.5513765694348878,0.044412722691355586,-0.1595677200480139,-0.9514177006681767
57.0,-0.5843448906112683,0.023652262479482343,-0.17151896066000646,-0.9647451111377494
