Rank,QB WAR,RB WAR,WR WAR,TE WAR
1.0,3.948578416910076,5.9625930276596595,4.350593399204801,3.3708272705607643
2.0,3.238742426758127,4.839671532194505,3.6585491756850788,2.7395700907163807
3.0,2.9270041300828797,4.466669565632122,3.272158224875406,2.2405987489331856
4.0,2.631748434309007,4.003565265521589,2.9540722824170302,1.970568537256837
5.0,2.371005550841228,3.7927369306850154,2.783223007095169,1.7425953126151477
6.0,2.159482053582867,3.5155098220600296,2.5512898216241533,1.5873738315309982
7.0,1.9506944943995097,3.2678670592319947,2.3599201628051607,1.3677725570282309
8.0,1.8430688148968055,2.9962512961785097,2.1927714227201784,1.194982411411775
9.0,1.8179811917493065,2.871072989994089,2.064322868593872,1.0744994531742222
10.0,1.7238064725364857,2.671251632372301,1.9457607938146495,0.967809138852083
11.0,1.549596296035445,2.495764122216318,1.848733282976336,0.8336450318643044
12.0,1.4690814505923762,2.4003886703249226,1.7772125423744896,0.7220761655045644
13.0,1.2931726816355806,2.317654950559021,1.6968936563467278,0.6291568482959058
14.0,1.1776349615206312,2.2004082981392363,1.6202050906389978,0.577908178460971
15.0,1.1024531674991747,2.084982958183093,1.5340701714963825,0.5071039161365936
16.0,1.045167937800453,2.0276509855933837,1.4894979309681573,0.42572843195880666
17.0,0.9423299133794613,1.9746778225416748,1.4014410465336404,0.3898903821613705
18.0,0.843296666670659,1.916311858330697,1.3384150022603598,0.2906555169023141
19.0,0.7470018560287821,1.8444024980146199,1.2627277049101873,0.2120550238495631
20.0,0.6671607854233561,1.7716761261002414,1.2152588656942829,0.1733018962017407
21.0,0.5579538438288862,1.6968368109101903,1.1681010516507577,0.10370050079679934
22.0,0.4697600840990683,1.6136441427518977,1.0998482885706466,0.04101393239457472
23.0,0.41356982058671027,1.5686836751221775,1.0401913518683092,0.014199674123899808
24.0,0.3495723034920313,1.4867892440385968,0.9731797032330135,-0.04052946908024115
25.0,0.2982578817040324,1.3940137867731983,0.9185719448872371,-0.07758267755903017
26.0,0.22259290437328022,1.341889030863423,0.885877428767059,-0.12436917622478141
27.0,0.1730416948574213,1.2960383868079937,0.8447858593970657,-0.15517306850509166
28.0,0.1011174404722496,1.198853203309377,0.7826443123006307,-0.18109147214728116
29.0,0.04846135638933717,1.147942662723588,0.726398461281303,-0.20548482497017512
30.0,0.005521974387800138,1.0992612108992115,0.6764393040632793,-0.2280425929689364
31.0,-0.031287330303308866,1.0327336615154257,0.6297454376588248,-0.2747559603151336
32.0,-0.060781808003599204,0.9763559335723168,0.5958165797512024,-0.31568127955025926
33.0,-0.08467650523721813,0.9315260078037795,0.5539037997134104,-0.34641749559810653
34.0,-0.11083834082546488,0.8736412008985159,0.47713641109184196,-0.3764393517318346
35.0,-0.13202515284217547,0.8068822423036062,0.43854441945434885,-0.41215756400302866
36.0,-0.15006528791618473,0.7302972914809519,0.40574820922576854,-0.45067288782959736
37.0,-0.17023236008549156,0.6617414499256591,0.3635126471370831,-0.4788406828034818
38.0,-0.17893732062660028,0.626344539044226,0.3168405438196704,-0.5040621036609425
39.0,-0.19660743927524557,0.5959668015626584,0.2928583529216983,-0.5246840246080107
40.0,-0.20963024108961426,0.5623949272056714,0.260990444482478,-0.5489351178851793
41.0,-0.2287604193948157,0.5248623165034363,0.2241265453288197,-0.5738118048680239
42.0,-0.25513431231281264,0.4979832851219279,0.19930520867465365,-0.5997780753627271
43.0,-0.2673255053474076,0.43603675467015346,0.1562237750275195,-0.622317270675707
44.0,-0.2849909438056978,0.412057205072602,0.12983862510015826,-0.6397437794535811
45.0,-0.30834972326442306,0.38919088856201933,0.10008349972523642,-0.6701107548903702
46.0,-0.3231896726346047,0.32547230457048604,0.08036996398017686,-0.6906516442321029
47.0,-0.33999546653249285,0.30659923040359216,0.051462488945372684,-0.7182277410553423
48.0,-0.35857426448712554,0.2874813255650248,0.019918278045295397,-0.7375928557532664
49.0,-0.38680410599131587,0.2691092490399515,-0.016408314163076705,-0.7529075732647639
50.0,-0.40985298596478426,0.24053233312810365,-0.03637062112517507,-0.7658144287676982
51.0,-0.42901905373770477,0.21901491199531214,-0.07421199323903149,-0.7756646826181939
52.0,-0.46286560870606464,0.18642561279322198,-0.09553595954238048,-0.806446883616692
53.0,-0.48762944402182534,0.1283916191065646,-0.11189468547116255,-0.8214044752694025
54.0,-0.4953679699887973,0.08964486481871689,-0.13193067198235284,-0.8470547220413296
55.0,-0.5292782753319685,0.06132563090807621,-0.14361033322843836,-0.8581752689883743
56.0,-0.5509427434556925,0.04949066212691717,-0.1580984376977877,-0.8828267741513607
57.0,-0.5836253948512583,0.02777732336343115,-0.16781974055557944,-0.9043797748715381
58.0,-0.6154958807908775,0.0032888220448157755,-0.18574635240379284,-0.9264425174937637
59.0,-0.6548574800320115,-0.021512563018235287,-0.19826521298333755,-0.9410753688860594
60.0,-0.6999368798377763,-0.04201454425183853,-0.2145173503676268,-0.9776297368246389
61.0,-0.746357429788409,-0.05058559886194116,-0.23030757094756432,-0.9958553193390595
62.0,-0.7980789162483644,-0.060757756514876894,-0.24308317849123934,-1.0245353257135543
63.0,-0.8581277459284646,-0.08828608141525111,-0.26138766028597693,-1.0472648963476918
64.0,-0.9553953593435814,-0.10134889421643392,-0.2812933893582924,-1.0673554544481614
65.0,-1.1361467021612983,-0.11096233368657638,-0.30324929714874765,-1.0881084166826693
66.0,-1.4417186862221667,-0.12598873584242254,-0.32067977107325435,-1.1083317248693698
67.0,-1.0573402934131546,-0.14286972831001946,-0.3365503815319837,-1.1302699299279926
68.0,-1.0309060775148513,-0.15653094017634417,-0.34806595198857176,-1.1462677053483064
68.5,,-0.11770782979808558,,
69.0,-0.9204919980279023,-0.1670315172349217,-0.3611510933739071,-1.1670940198026545
70.0,-1.0252486350309604,-0.17612916838995657,-0.3750914134071994,-1.189765641486565
71.0,-1.1381696244753352,-0.1917642036780268,-0.39331061673750256,-1.2176130129850615
72.0,-0.9710370505386082,-0.2118025596200365,-0.40131242111399923,-1.2469857484176274
73.0,-1.0204344042388398,-0.22357784518657073,-0.4080648479122345,-1.259952939416252
74.0,-1.0938272417454251,-0.241696980682064,-0.4191801850319334,-1.2755064731506889
75.0,-1.2299702696297077,-0.25835903932780324,-0.430578511302434,-1.290588043429226
76.0,-1.4219288560499732,-0.27016942930934956,-0.44283795943334325,-1.3060170344906146
76.5,,,,-1.3084944132282574
77.0,-1.4917273018854464,-0.2788464785106857,-0.4507276247555806,-1.3388810738797838
78.0,-1.6519590469475118,-0.28406886927205827,-0.46540838747115226,-1.3446806497486579
79.0,-2.060226650854987,-0.300741691304675,-0.4797571397196944,-1.3663525078637089
79.5,,-0.3044909414851742,,
80.0,,-0.32010485156894986,-0.49554885451893893,-1.3847960017501606
81.0,,-0.33313438167799136,-0.5076135458460619,-1.4125018497343733
82.0,,-0.34577139624564524,-0.5354833366807237,-1.446277929699858
83.0,,-0.3587058748679968,-0.5474906108633615,-1.4627625695563942
84.0,,-0.37782066253073276,-0.5607278473340354,-1.4772940169839632
85.0,,-0.38393862689199515,-0.5785557355507831,-1.4999446035939408
86.0,,-0.4007966171838193,-0.5906202096346825,-1.522780092309415
87.0,,-0.41276664596380563,-0.5998141489881308,-1.5385633466640969
88.0,,-0.4287377699520757,-0.6209189459483134,-1.5611511398086992
89.0,,-0.4403611429219193,-0.6380955752799069,-1.5929181464173952
90.0,,-0.45116757568947213,-0.6544550100443568,-1.6115228736438099
91.0,,-0.46041408165214526,-0.6691017050369226,-1.641495458660362
92.0,,-0.47384685206206,-0.6832236265315144,-1.6604675658088084
93.0,,-0.4831012573084653,-0.692398227312449,-1.6729843981955785
94.0,,-0.4930680409555067,-0.7078861377785486,-1.6900225131855315
95.0,,-0.5056285449282577,-0.7265635979182961,-1.7131167827791483
96.0,,-0.5156906559146137,-0.7440511262784839,-1.7335372363287074
97.0,,-0.529072487998468,-0.7629212157718899,-1.755225861846195
98.0,,-0.5417143122903474,-0.7787634578025993,-1.7740378800637466
99.0,,-0.5512036053308093,-0.7935235235508531,-1.7979680426943403
100.0,,-0.5795764962096568,-0.8055114507849787,-1.8165375351791204
101.0,,-0.5937645507645748,-0.817718629779313,-1.846417272331695
102.0,,-0.6083880304175,-0.8323042851333904,-1.8548628447454352
103.0,,-0.6211480877132659,-0.8430776256652331,-1.8813365132607043
104.0,,-0.6367483981597268,-0.8607010923480107,-1.9107816522550318
105.0,,-0.653451349745489,-0.8763400532120066,-1.9359963119854835
106.0,,-0.6798803372911032,-0.8855565819945701,-1.9574644088839683
107.0,,-0.7017470992883998,-0.8964669529644003,-1.9910772252626139
108.0,,-0.732063483002386,-0.9046930152986196,-2.0219398960640653
109.0,,-0.7540312367955585,-0.9177254280401511,-2.0319603912418764
110.0,,-0.7794592196429384,-0.9315521723710001,-2.049433528417018
111.0,,-0.7930413822599187,-0.9428505814383226,-2.0702091858727147
112.0,,-0.8091069773430994,-0.9507814394824463,-2.046082749316782
113.0,,-0.8248739599295554,-0.9607555112965226,-2.023236885666256
114.0,,-0.8346284987690918,-0.9701489244727158,-2.0655757161576114
115.0,,-0.8522128838301184,-0.9961363869095898,-2.033535378599216
116.0,,-0.8776205812491163,-1.01211473583968,-2.1197781869929133
117.0,,-0.8939188533160249,-1.0277263469572313,-2.158866830060394
118.0,,-0.9055770509160794,-1.0381565531037473,-2.18957952071979
119.0,,-0.9256082559252125,-1.0505023100268949,-2.0989132131813646
120.0,,-0.9420987799045925,-1.0598558598578076,-2.2957537143901203
121.0,,-0.956429505266995,-1.0690821376709487,-2.3240981190284096
122.0,,-0.9753050044997795,-1.083042248592518,-2.226684221009969
123.0,,-0.9939044407788676,-1.0954310304920682,-2.2847592711164597
124.0,,-1.0151951456293253,-1.1067016318077658,
125.0,,-1.0412932917831206,-1.1173786015977643,
126.0,,-1.0666563718318722,-1.1284055707773548,
127.0,,-1.0856971650721143,-1.1415753664650956,
128.0,,-1.120663264744045,-1.154347341950873,
129.0,,-1.1342223270346825,-1.1637720777534428,
130.0,,-1.166091095987706,-1.175841401519812,
131.0,,-1.1982081540751097,-1.1901338682054925,
132.0,,-1.2236570300413427,-1.206995668434195,
133.0,,-1.2710449322651856,-1.2253275817637548,
134.0,,-1.2852434636328591,-1.237151806363976,
135.0,,-1.3057149876250569,-1.2545410943424762,
136.0,,-1.3324973837611065,-1.2709198743788508,
137.0,,-1.3641237793313903,-1.2792988577105837,
138.0,,-1.3922472169549611,-1.29289867557282,
139.0,,-1.4238362645447629,-1.3113788445787338,
140.0,,-1.459342822284412,-1.3294637119299915,
141.0,,-1.476496256752426,-1.3415603994017204,
142.0,,-1.4906238159134062,-1.354722651180371,
143.0,,-1.5062842356557122,-1.3655410937471721,
144.0,,-1.5385969894160267,-1.3772685001277774,
145.0,,-1.5573154126795874,-1.39093627384792,
146.0,,-1.5434576610732877,-1.3989876113590403,
147.0,,-1.5631413380456476,-1.4171732347375225,
148.0,,-1.6044775737225967,-1.4269882652099626,
149.0,,-1.6221471271943735,-1.4398698173250202,
150.0,,-1.6417645420842966,-1.4605228872105243,
151.0,,-1.6745415011231906,-1.4779841322502536,
152.0,,-1.700647986188076,-1.4928595048547664,
153.0,,-1.7321821486189033,-1.5058905378926182,
154.0,,-1.7454748627011496,-1.5329585975818063,
155.0,,-1.7719007954450547,-1.5561570022310456,
156.0,,-1.8367066584599325,-1.579147740967628,
157.0,,-1.8055961424823954,-1.608966287425942,
158.0,,-1.8247859971565477,-1.6306086320564606,
159.0,,-1.8418486802331333,-1.6492362339227822,
160.0,,-1.800870535587991,-1.6567054884861208,
161.0,,-1.7513148342984066,-1.675030643058348,
162.0,,-1.787974729682235,-1.6902481569480532,
163.0,,-1.8052344200549924,-1.713418713183096,
164.0,,-1.926492369949162,-1.7251808698231028,
165.0,,-2.0014887384376774,-1.74119523385651,
166.0,,-2.0346429307334013,-1.7553884499364245,
167.0,,-1.9852346789569164,-1.7681898332340562,
168.0,,-2.001449534751377,-1.7865848647963347,
169.0,,-2.0027942557006897,-1.7997722975458728,
170.0,,-2.0200962199033317,-1.825875360252016,
171.0,,,-1.8444707347398466,
172.0,,,-1.8550700750087281,
173.0,,,-1.883540466664206,
174.0,,,-1.9205646377146004,
175.0,,,-1.94268680190775,
176.0,,,-1.956196836856145,
177.0,,,-1.9775747304592848,
178.0,,,-1.9980006689591423,
179.0,,,-2.008445534312179,
180.0,,,-2.025826545646667,
181.0,,,-2.043528739860828,
182.0,,,-2.062996578291746,
