Rank,QB WAR,RB WAR,WR WAR,TE WAR
1.0,3.8566595983279184,5.840701272572419,4.252175986617023,3.289846785163332
2.0,3.1606900878505777,4.734106137962151,3.5782284700583675,2.6746502196662094
3.0,2.856170139833582,4.37064329869004,3.197461390570083,2.186149837850409
4.0,2.56808307441933,3.9153101919484627,2.884627777579909,1.9221454096431974
5.0,2.3136074939499247,3.7109146772645287,2.717347366537486,1.6986018061583077
6.0,2.1068491260279343,3.437334032642874,2.491704729819914,1.547984915456997
7.0,1.9007639502029927,3.196201421567734,2.3040778010985283,1.3335145313059578
8.0,1.7963628975835717,2.928890364010294,2.138743909209931,1.1632701310163343
9.0,1.7687164520347707,2.808313331869276,2.0134911393113457,1.0449484129785451
10.0,1.6781935811910376,2.611334956008877,1.8989411864290422,0.941687813068814
11.0,1.5075482721551874,2.440794638938005,1.8008409810114188,0.8092906339419269
12.0,1.431207493117059,2.3458720546761946,1.732449095135824,0.7000244978903793
13.0,1.259097428014988,2.2660173383802524,1.653086557421323,0.6092582231670668
14.0,1.1444213054977728,2.1493363224952504,1.5792253374507115,0.5588402166255174
15.0,1.0714323736662403,2.0394917444311496,1.4944404277767456,0.490311184615427
16.0,1.0139168199335207,1.981647727718475,1.4500614588456266,0.4113471842554648
17.0,0.9152537144107512,1.9296911568461426,1.3637534638491118,0.37596945264699866
18.0,0.819887531223608,1.8708826301282309,1.3022994079636636,0.2779972602920159
19.0,0.7232250049924899,1.8028659775717664,1.2278464291064695,0.20164049066392256
20.0,0.6470709464327424,1.7311718979579465,1.1819841654863312,0.16380283959738878
21.0,0.5406586487828655,1.6581466712761455,1.1339488083637932,0.09622865654122281
22.0,0.4523092783703239,1.576240575094849,1.0667131368147653,0.036070128546091436
23.0,0.3973605495674091,1.5311973572342596,1.009622153813417,0.008309801417068052
24.0,0.3338588275282772,1.450844474782101,0.9448991418168079,-0.04262378056445
25.0,0.2852153734641949,1.3605945803137875,0.8915536280793834,-0.08046925571673369
26.0,0.2094386449829384,1.3088598861755614,0.8571691090502913,-0.12637500258291345
27.0,0.15975370064122205,1.2634839371453697,0.8163636968467891,-0.1574149091049767
28.0,0.0914917596537659,1.1674765356854375,0.7580280017454891,-0.18154953689147024
29.0,0.04418062422656735,1.1194447281183884,0.7023565649252044,-0.2062341326660387
30.0,-0.001917978362825673,1.0705316711669648,0.6519707380627222,-0.22899479653854565
31.0,-0.03457536684778022,1.005773336655553,0.6069616905304429,-0.27188370877937246
32.0,-0.06692807762412031,0.9506107427380757,0.5738627919045142,-0.3141238693656102
33.0,-0.08914031254366167,0.9050299869751411,0.532379430908209,-0.3438427185834556
34.0,-0.11356723752271602,0.8501941630681028,0.45921865282379565,-0.3760848611823726
35.0,-0.13506494994602897,0.7834365353715401,0.4177021318229676,-0.4095055016871766
36.0,-0.15241576894799178,0.7083060964809865,0.3884993439879064,-0.44758749437993484
